fips,name,date,filings_count
45,South Carolina,2020-12-21 12:00:00,828
45,South Carolina,2021-03-01 12:00:00,1067
45,South Carolina,2019-03-11 12:00:00,4093
45,South Carolina,2018-12-17 12:00:00,3700
45,South Carolina,2022-02-28 12:00:00,1534
45,South Carolina,2024-09-09 12:00:00,4066
45,South Carolina,2020-01-13 12:00:00,5935
45,South Carolina,2021-03-29 12:00:00,700
45,South Carolina,2020-12-14 12:00:00,2330
45,South Carolina,2019-07-29 12:00:00,1438
45,South Carolina,2020-12-07 12:00:00,1745
45,South Carolina,2023-02-27 12:00:00,1422
45,South Carolina,2024-09-02 12:00:00,1171
45,South Carolina,2018-10-08 12:00:00,3953
45,South Carolina,2022-12-19 12:00:00,1867
45,South Carolina,2024-01-29 12:00:00,1506
45,South Carolina,2019-08-19 12:00:00,3180
45,South Carolina,2018-11-05 12:00:00,2520
45,South Carolina,2019-01-14 12:00:00,5763
45,South Carolina,2019-07-01 12:00:00,1101
45,South Carolina,2021-07-26 12:00:00,1092
45,South Carolina,2023-05-08 12:00:00,3070
45,South Carolina,2019-06-24 12:00:00,1907
45,South Carolina,2021-11-22 12:00:00,1038
45,South Carolina,2019-01-28 12:00:00,1428
45,South Carolina,2020-10-05 12:00:00,1508
45,South Carolina,2021-10-18 12:00:00,2631
45,South Carolina,2019-07-15 12:00:00,4809
45,South Carolina,2024-01-22 12:00:00,2478
45,South Carolina,2022-02-14 12:00:00,3369
45,South Carolina,2021-09-20 12:00:00,2248
45,South Carolina,2020-05-25 12:00:00,1142
45,South Carolina,2023-12-18 12:00:00,2564
45,South Carolina,2023-01-16 12:00:00,3491
45,South Carolina,2024-02-26 12:00:00,1354
45,South Carolina,2022-04-11 12:00:00,2762
45,South Carolina,2020-11-23 12:00:00,935
45,South Carolina,2018-09-17 12:00:00,4564
45,South Carolina,2024-07-08 12:00:00,3025
45,South Carolina,2023-03-06 12:00:00,1813
45,South Carolina,2022-12-26 12:00:00,1227
45,South Carolina,2020-03-02 12:00:00,1373
45,South Carolina,2021-10-11 12:00:00,2798
45,South Carolina,2022-12-05 12:00:00,1811
45,South Carolina,2024-07-29 12:00:00,1405
45,South Carolina,2023-03-13 12:00:00,3482
45,South Carolina,2022-10-10 12:00:00,4082
45,South Carolina,2021-05-03 12:00:00,988
45,South Carolina,2021-12-06 12:00:00,1850
45,South Carolina,2022-07-25 12:00:00,1533
45,South Carolina,2022-11-21 12:00:00,1557
45,South Carolina,2021-01-04 12:00:00,1696
45,South Carolina,2024-07-22 12:00:00,2304
45,South Carolina,2022-01-03 12:00:00,1471
45,South Carolina,2024-06-03 12:00:00,1584
45,South Carolina,2020-01-06 12:00:00,3318
45,South Carolina,2024-11-18 12:00:00,3062
45,South Carolina,2018-11-19 12:00:00,2269
45,South Carolina,2018-09-03 12:00:00,1858
45,South Carolina,2024-04-29 12:00:00,1173
45,South Carolina,2020-11-16 12:00:00,2213
45,South Carolina,2023-08-28 12:00:00,1350
45,South Carolina,2023-05-22 12:00:00,2363
45,South Carolina,2021-03-22 12:00:00,1102
45,South Carolina,2022-11-07 12:00:00,1870
45,South Carolina,2022-04-04 12:00:00,1300
45,South Carolina,2020-03-23 12:00:00,11
45,South Carolina,2022-02-07 12:00:00,2122
45,South Carolina,2019-09-02 12:00:00,1064
38,North Dakota,2023-04-03 12:00:00,22
30,Montana,2024-04-15 12:00:00,57
02,Alaska,2020-08-31 12:00:00,44
78,Virgin Islands,2023-11-06 12:00:00,3
49,Utah,2019-04-15 12:00:00,183
48,Texas,2020-04-06 12:00:00,68
20,Kansas,2024-02-12 12:00:00,37
09,Connecticut,2021-05-17 12:00:00,71
38,North Dakota,2018-07-02 12:00:00,27
78,Virgin Islands,2021-10-11 12:00:00,2
50,Vermont,2020-05-11 12:00:00,6
49,Utah,2021-08-16 12:00:00,112
30,Montana,2021-05-03 12:00:00,25
38,North Dakota,2021-08-30 12:00:00,37
38,North Dakota,2016-12-19 12:00:00,59
20,Kansas,2017-11-13 12:00:00,62
38,North Dakota,2017-02-20 12:00:00,63
09,Connecticut,2022-05-30 12:00:00,200
38,North Dakota,2023-01-09 12:00:00,77
78,Virgin Islands,2019-09-09 12:00:00,10
50,Vermont,2017-09-11 12:00:00,43
30,Montana,2017-03-27 12:00:00,38
50,Vermont,2020-04-27 12:00:00,6
38,North Dakota,2020-09-14 12:00:00,48
02,Alaska,2018-11-26 12:00:00,38
02,Alaska,2019-10-28 12:00:00,43
05,Arkansas,2017-01-09 12:00:00,117
50,Vermont,2017-06-12 12:00:00,19
27,Minnesota,2020-10-05 12:00:00,39
38,North Dakota,2020-12-28 12:00:00,26
02,Alaska,2024-07-15 12:00:00,56
38,North Dakota,2023-02-06 12:00:00,78
49,Utah,2020-07-20 12:00:00,73
02,Alaska,2021-06-07 12:00:00,26
09,Connecticut,2020-02-17 12:00:00,169
78,Virgin Islands,2016-05-23 12:00:00,6
09,Connecticut,2023-04-17 12:00:00,249
39,Ohio,2023-10-09 12:00:00,488
20,Kansas,2019-12-02 12:00:00,29
13,Georgia,2024-05-13 12:00:00,759
47,Tennessee,2024-04-08 12:00:00,668
49,Utah,2023-05-15 12:00:00,234
39,Ohio,2016-05-16 12:00:00,889
39,Ohio,2016-05-02 12:00:00,523
13,Georgia,2023-12-11 12:00:00,859
04,Arizona,2022-08-22 12:00:00,2315
02,Alaska,2021-09-13 12:00:00,57
28,Mississippi,2022-10-10 12:00:00,102
13,Georgia,2020-10-12 12:00:00,545
12,Florida,2024-12-23 12:00:00,404
28,Mississippi,2018-07-16 12:00:00,97
49,Utah,2020-01-27 12:00:00,110
50,Vermont,2021-09-20 12:00:00,33
49,Utah,2017-04-03 12:00:00,79
39,Ohio,2021-11-01 12:00:00,419
20,Kansas,2020-01-27 12:00:00,47
04,Arizona,2024-09-23 12:00:00,2545
04,Arizona,2019-12-02 12:00:00,598
39,Ohio,2023-01-02 12:00:00,283
09,Connecticut,2018-10-15 12:00:00,339
13,Georgia,2023-07-10 12:00:00,218
02,Alaska,2021-12-06 12:00:00,17
47,Tennessee,2024-12-16 12:00:00,1175
20,Kansas,2016-04-11 12:00:00,47
38,North Dakota,2019-12-16 12:00:00,80
30,Montana,2017-02-20 12:00:00,46
10,Delaware,2024-12-02 12:00:00,162
39,Ohio,2025-01-20 12:00:00,562
30,Montana,2024-12-30 12:00:00,25
13,Georgia,2023-06-05 12:00:00,745
13,Georgia,2024-02-26 12:00:00,296
04,Arizona,2017-10-16 12:00:00,2997
02,Alaska,2017-04-17 12:00:00,81
04,Arizona,2022-11-07 12:00:00,643
12,Florida,2023-11-20 12:00:00,950
38,North Dakota,2018-05-21 12:00:00,67
39,Ohio,2021-05-31 12:00:00,288
04,Arizona,2024-06-24 12:00:00,1665
04,Arizona,2018-03-26 12:00:00,549
04,Arizona,2020-12-28 12:00:00,671
39,Ohio,2022-12-19 12:00:00,722
20,Kansas,2022-11-07 12:00:00,21
02,Alaska,2023-08-14 12:00:00,63
39,Ohio,2021-05-24 12:00:00,451
78,Virgin Islands,2022-09-19 12:00:00,2
28,Mississippi,2022-01-10 12:00:00,70
09,Connecticut,2017-05-29 12:00:00,302
20,Kansas,2021-01-04 12:00:00,14
78,Virgin Islands,2016-07-18 12:00:00,12
13,Georgia,2021-07-26 12:00:00,253
10,Delaware,2023-07-17 12:00:00,354
10,Delaware,2017-09-04 12:00:00,165
20,Kansas,2021-09-20 12:00:00,70
78,Virgin Islands,2017-10-30 12:00:00,6
10,Delaware,2019-12-30 12:00:00,267
10,Delaware,2019-03-18 12:00:00,447
13,Georgia,2017-06-19 12:00:00,676
38,North Dakota,2016-10-24 12:00:00,34
28,Mississippi,2019-05-27 12:00:00,80
78,Virgin Islands,2018-07-02 12:00:00,2
39,Ohio,2024-12-30 12:00:00,266
28,Mississippi,2016-03-14 12:00:00,104
12,Florida,2023-11-27 12:00:00,1250
10,Delaware,2018-06-11 12:00:00,262
39,Ohio,2019-04-15 12:00:00,596
20,Kansas,2023-04-17 12:00:00,58
04,Arizona,2018-03-19 12:00:00,1793
30,Montana,2019-09-09 12:00:00,42
39,Ohio,2022-05-23 12:00:00,619
13,Georgia,2024-02-12 12:00:00,845
20,Kansas,2017-03-27 12:00:00,31
30,Montana,2025-01-06 12:00:00,38
30,Montana,2024-05-27 12:00:00,40
12,Florida,2024-05-20 12:00:00,940
02,Alaska,2018-08-20 12:00:00,46
13,Georgia,2023-10-30 12:00:00,271
28,Mississippi,2017-05-01 12:00:00,41
04,Arizona,2019-09-30 12:00:00,578
04,Arizona,2019-04-15 12:00:00,2655
04,Arizona,2016-08-22 12:00:00,1580
39,Ohio,2022-08-15 12:00:00,784
20,Kansas,2022-02-07 12:00:00,20
04,Arizona,2018-09-17 12:00:00,3037
10,Delaware,2023-09-18 12:00:00,387
13,Georgia,2022-05-23 12:00:00,626
47,Tennessee,2025-01-06 12:00:00,293
10,Delaware,2017-07-24 12:00:00,457
20,Kansas,2019-04-15 12:00:00,69
04,Arizona,2023-10-02 12:00:00,853
04,Arizona,2019-02-18 12:00:00,2618
12,Florida,2024-11-25 12:00:00,503
28,Mississippi,2017-02-20 12:00:00,60
02,Alaska,2019-04-29 12:00:00,36
10,Delaware,2019-02-04 12:00:00,161
05,Arkansas,2016-01-25 12:00:00,91
13,Georgia,2017-01-09 12:00:00,852
78,Virgin Islands,2022-06-06 12:00:00,13
04,Arizona,2018-06-11 12:00:00,2329
10,Delaware,2024-08-26 12:00:00,220
13,Georgia,2021-03-01 12:00:00,143
38,North Dakota,2019-11-25 12:00:00,38
38,North Dakota,2017-01-16 12:00:00,35
28,Mississippi,2016-08-01 12:00:00,37
04,Arizona,2021-08-23 12:00:00,968
38,North Dakota,2016-02-01 12:00:00,38
10,Delaware,2021-07-05 12:00:00,86
38,North Dakota,2021-05-31 12:00:00,26
39,Ohio,2021-02-15 12:00:00,290
50,Vermont,2017-11-06 12:00:00,30
04,Arizona,2020-04-13 12:00:00,597
27,Minnesota,2020-09-14 12:00:00,27
78,Virgin Islands,2018-10-01 12:00:00,11
38,North Dakota,2016-01-18 12:00:00,65
04,Arizona,2019-01-07 12:00:00,1177
13,Georgia,2016-11-14 12:00:00,932
04,Arizona,2022-02-28 12:00:00,979
10,Delaware,2024-02-26 12:00:00,135
04,Arizona,2021-02-01 12:00:00,569
12,Florida,2024-01-08 12:00:00,726
39,Ohio,2017-06-12 12:00:00,792
10,Delaware,2023-03-13 12:00:00,320
20,Kansas,2024-04-08 12:00:00,33
30,Montana,2022-05-09 12:00:00,46
78,Virgin Islands,2022-02-14 12:00:00,11
39,Ohio,2019-07-29 12:00:00,589
38,North Dakota,2016-05-09 12:00:00,24
30,Montana,2016-04-04 12:00:00,47
78,Virgin Islands,2024-01-15 12:00:00,2
04,Arizona,2019-06-03 12:00:00,434
13,Georgia,2021-12-20 12:00:00,114
27,Minnesota,2024-01-01 12:00:00,75
13,Georgia,2017-04-24 12:00:00,219
49,Utah,2017-09-18 12:00:00,177
02,Alaska,2022-09-26 12:00:00,37
13,Georgia,2021-08-02 12:00:00,383
04,Arizona,2016-01-11 12:00:00,2174
02,Alaska,2024-10-28 12:00:00,33
49,Utah,2020-06-29 12:00:00,52
38,North Dakota,2016-09-12 12:00:00,38
20,Kansas,2024-10-14 12:00:00,128
20,Kansas,2024-05-06 12:00:00,39
04,Arizona,2019-02-04 12:00:00,431
39,Ohio,2016-08-22 12:00:00,713
20,Kansas,2018-08-13 12:00:00,64
28,Mississippi,2022-12-05 12:00:00,27
04,Arizona,2020-08-17 12:00:00,861
78,Virgin Islands,2024-01-08 12:00:00,12
50,Vermont,2016-10-03 12:00:00,28
28,Mississippi,2023-01-16 12:00:00,81
28,Mississippi,2017-12-18 12:00:00,101
13,Georgia,2019-04-22 12:00:00,397
04,Arizona,2018-07-30 12:00:00,585
04,Arizona,2016-03-28 12:00:00,506
04,Arizona,2019-09-23 12:00:00,1486
10,Delaware,2022-04-04 12:00:00,164
13,Georgia,2017-11-27 12:00:00,265
39,Ohio,2019-12-09 12:00:00,574
28,Mississippi,2021-02-01 12:00:00,73
28,Mississippi,2019-01-07 12:00:00,46
02,Alaska,2017-05-29 12:00:00,37
20,Kansas,2016-10-31 12:00:00,25
02,Alaska,2021-07-19 12:00:00,33
49,Utah,2017-05-29 12:00:00,101
30,Montana,2023-02-20 12:00:00,37
28,Mississippi,2020-11-09 12:00:00,109
13,Georgia,2021-03-15 12:00:00,448
39,Ohio,2018-06-11 12:00:00,677
04,Arizona,2016-06-06 12:00:00,657
28,Mississippi,2019-10-14 12:00:00,174
78,Virgin Islands,2023-02-13 12:00:00,9
39,Ohio,2021-10-18 12:00:00,518
28,Mississippi,2018-04-09 12:00:00,123
28,Mississippi,2019-01-14 12:00:00,192
04,Arizona,2019-07-01 12:00:00,505
10,Delaware,2021-01-04 12:00:00,94
13,Georgia,2023-01-09 12:00:00,714
39,Ohio,2017-12-11 12:00:00,612
20,Kansas,2021-02-22 12:00:00,18
20,Kansas,2021-08-09 12:00:00,37
02,Alaska,2017-01-02 12:00:00,51
04,Arizona,2019-11-25 12:00:00,778
04,Arizona,2021-09-06 12:00:00,687
30,Montana,2020-04-27 12:00:00,12
02,Alaska,2023-04-10 12:00:00,64
20,Kansas,2016-02-22 12:00:00,45
38,North Dakota,2024-01-01 12:00:00,45
13,Georgia,2018-12-03 12:00:00,242
09,Connecticut,2020-05-18 12:00:00,3
09,Connecticut,2021-02-15 12:00:00,105
30,Montana,2016-10-10 12:00:00,45
28,Mississippi,2023-01-09 12:00:00,112
30,Montana,2017-01-16 12:00:00,51
30,Montana,2022-07-18 12:00:00,53
39,Ohio,2023-05-15 12:00:00,665
04,Arizona,2019-04-01 12:00:00,390
13,Georgia,2017-10-09 12:00:00,959
28,Mississippi,2022-02-14 12:00:00,113
04,Arizona,2022-09-19 12:00:00,3349
20,Kansas,2016-02-01 12:00:00,28
20,Kansas,2018-07-02 12:00:00,27
10,Delaware,2017-11-06 12:00:00,183
78,Virgin Islands,2019-05-27 12:00:00,3
28,Mississippi,2021-01-04 12:00:00,24
30,Montana,2016-05-23 12:00:00,31
28,Mississippi,2023-04-24 12:00:00,38
78,Virgin Islands,2023-11-27 12:00:00,14
78,Virgin Islands,2022-08-29 12:00:00,4
50,Vermont,2023-06-19 12:00:00,37
78,Virgin Islands,2017-10-02 12:00:00,3
02,Alaska,2016-05-16 12:00:00,69
13,Georgia,2018-08-27 12:00:00,254
30,Montana,2023-11-13 12:00:00,58
38,North Dakota,2021-11-01 12:00:00,35
38,North Dakota,2019-11-11 12:00:00,43
28,Mississippi,2023-05-15 12:00:00,114
28,Mississippi,2018-11-05 12:00:00,31
13,Georgia,2021-04-26 12:00:00,204
10,Delaware,2022-11-14 12:00:00,220
39,Ohio,2018-11-05 12:00:00,473
09,Connecticut,2024-06-17 12:00:00,259
38,North Dakota,2016-09-26 12:00:00,29
50,Vermont,2020-07-20 12:00:00,10
20,Kansas,2022-01-24 12:00:00,55
02,Alaska,2018-02-19 12:00:00,56
20,Kansas,2018-08-27 12:00:00,44
50,Vermont,2020-04-13 12:00:00,20
78,Virgin Islands,2018-09-24 12:00:00,5
28,Mississippi,2022-02-28 12:00:00,31
13,Georgia,2024-03-18 12:00:00,572
20,Kansas,2018-06-11 12:00:00,52
02,Alaska,2024-09-16 12:00:00,43
02,Alaska,2016-08-29 12:00:00,41
78,Virgin Islands,2020-11-16 12:00:00,3
20,Kansas,2020-09-28 12:00:00,21
38,North Dakota,2021-01-18 12:00:00,52
20,Kansas,2022-06-13 12:00:00,33
02,Alaska,2024-01-22 12:00:00,64
28,Mississippi,2020-09-21 12:00:00,44
78,Virgin Islands,2017-12-04 12:00:00,5
28,Mississippi,2021-03-15 12:00:00,30
78,Virgin Islands,2018-09-17 12:00:00,6
78,Virgin Islands,2021-04-05 12:00:00,5
78,Virgin Islands,2017-03-06 12:00:00,8
78,Virgin Islands,2019-07-22 12:00:00,13
38,North Dakota,2019-12-02 12:00:00,44
13,Georgia,2017-08-14 12:00:00,1282
13,Georgia,2023-04-03 12:00:00,224
13,Georgia,2016-03-14 12:00:00,702
28,Mississippi,2020-01-20 12:00:00,65
13,Georgia,2016-02-08 12:00:00,462
04,Arizona,2018-08-06 12:00:00,779
05,Arkansas,2017-01-02 12:00:00,47
39,Ohio,2024-05-27 12:00:00,421
02,Alaska,2020-09-21 12:00:00,18
02,Alaska,2017-01-30 12:00:00,47
28,Mississippi,2022-06-13 12:00:00,60
50,Vermont,2021-08-16 12:00:00,32
04,Arizona,2024-07-15 12:00:00,3276
28,Mississippi,2016-06-06 12:00:00,67
13,Georgia,2023-01-02 12:00:00,210
04,Arizona,2024-11-04 12:00:00,630
20,Kansas,2021-06-14 12:00:00,31
39,Ohio,2020-05-25 12:00:00,149
28,Mississippi,2019-10-21 12:00:00,81
13,Georgia,2024-10-14 12:00:00,776
20,Kansas,2018-11-19 12:00:00,76
13,Georgia,2018-07-30 12:00:00,222
39,Ohio,2017-07-03 12:00:00,372
20,Kansas,2018-01-29 12:00:00,44
02,Alaska,2018-03-26 12:00:00,39
02,Alaska,2024-08-12 12:00:00,54
02,Alaska,2023-11-27 12:00:00,33
04,Arizona,2021-11-22 12:00:00,1015
04,Arizona,2016-10-10 12:00:00,1928
28,Mississippi,2023-10-09 12:00:00,159
49,Utah,2024-04-29 12:00:00,102
47,Tennessee,2024-07-01 12:00:00,677
09,Connecticut,2020-08-24 12:00:00,18
30,Montana,2018-11-05 12:00:00,23
38,North Dakota,2016-05-30 12:00:00,23
38,North Dakota,2022-08-01 12:00:00,60
78,Virgin Islands,2019-04-22 12:00:00,5
78,Virgin Islands,2024-03-04 12:00:00,8
30,Montana,2024-12-23 12:00:00,25
78,Virgin Islands,2020-06-08 12:00:00,2
20,Kansas,2020-07-20 12:00:00,24
20,Kansas,2019-09-09 12:00:00,54
28,Mississippi,2017-05-08 12:00:00,98
30,Montana,2024-02-05 12:00:00,57
10,Delaware,2021-11-15 12:00:00,202
78,Virgin Islands,2021-11-22 12:00:00,2
78,Virgin Islands,2021-06-28 12:00:00,3
02,Alaska,2022-09-19 12:00:00,30
50,Vermont,2024-06-17 12:00:00,32
78,Virgin Islands,2023-09-11 12:00:00,6
10,Delaware,2021-07-12 12:00:00,67
20,Kansas,2018-03-12 12:00:00,36
50,Vermont,2021-03-15 12:00:00,4
78,Virgin Islands,2020-11-02 12:00:00,1
10,Delaware,2016-07-04 12:00:00,117
02,Alaska,2021-09-20 12:00:00,30
13,Georgia,2017-11-20 12:00:00,587
78,Virgin Islands,2024-10-21 12:00:00,9
28,Mississippi,2018-07-09 12:00:00,65
39,Ohio,2024-11-04 12:00:00,401
28,Mississippi,2023-03-20 12:00:00,68
28,Mississippi,2018-09-10 12:00:00,37
28,Mississippi,2019-05-20 12:00:00,58
20,Kansas,2019-04-08 12:00:00,23
30,Montana,2018-07-30 12:00:00,36
20,Kansas,2024-09-30 12:00:00,28
78,Virgin Islands,2022-09-26 12:00:00,5
13,Georgia,2019-09-16 12:00:00,965
50,Vermont,2020-05-25 12:00:00,10
38,North Dakota,2016-07-25 12:00:00,25
27,Minnesota,2020-05-11 12:00:00,14
20,Kansas,2023-09-04 12:00:00,38
78,Virgin Islands,2023-05-29 12:00:00,1
13,Georgia,2018-01-29 12:00:00,322
28,Mississippi,2020-09-14 12:00:00,125
20,Kansas,2023-12-11 12:00:00,75
30,Montana,2020-11-02 12:00:00,32
50,Vermont,2017-01-16 12:00:00,23
20,Kansas,2017-12-04 12:00:00,28
28,Mississippi,2017-04-17 12:00:00,106
50,Vermont,2016-02-15 12:00:00,21
10,Delaware,2022-01-17 12:00:00,245
78,Virgin Islands,2022-12-12 12:00:00,4
78,Virgin Islands,2021-05-24 12:00:00,3
78,Virgin Islands,2023-07-17 12:00:00,7
78,Virgin Islands,2017-04-03 12:00:00,3
04,Arizona,2016-04-11 12:00:00,1865
20,Kansas,2018-12-17 12:00:00,56
78,Virgin Islands,2024-07-29 12:00:00,3
28,Mississippi,2016-05-09 12:00:00,89
04,Arizona,2020-05-25 12:00:00,357
50,Vermont,2016-05-23 12:00:00,33
04,Arizona,2024-05-06 12:00:00,627
20,Kansas,2020-02-24 12:00:00,52
20,Kansas,2016-09-05 12:00:00,26
78,Virgin Islands,2018-07-30 12:00:00,6
20,Kansas,2019-04-29 12:00:00,32
78,Virgin Islands,2020-10-26 12:00:00,5
02,Alaska,2019-10-21 12:00:00,29
78,Virgin Islands,2021-03-22 12:00:00,4
20,Kansas,2024-04-15 12:00:00,69
02,Alaska,2020-04-06 12:00:00,6
10,Delaware,2018-11-05 12:00:00,176
78,Virgin Islands,2024-04-22 12:00:00,10
78,Virgin Islands,2018-06-04 12:00:00,3
50,Vermont,2022-02-07 12:00:00,27
28,Mississippi,2019-04-22 12:00:00,67
20,Kansas,2022-03-07 12:00:00,22
28,Mississippi,2020-06-08 12:00:00,39
13,Georgia,2021-03-22 12:00:00,169
20,Kansas,2024-08-12 12:00:00,75
78,Virgin Islands,2024-06-03 12:00:00,6
78,Virgin Islands,2023-05-08 12:00:00,9
78,Virgin Islands,2019-12-09 12:00:00,7
78,Virgin Islands,2019-03-18 12:00:00,4
13,Georgia,2020-07-27 12:00:00,107
28,Mississippi,2020-11-30 12:00:00,18
78,Virgin Islands,2019-04-01 12:00:00,16
13,Georgia,2016-10-17 12:00:00,781
02,Alaska,2025-01-13 12:00:00,45
28,Mississippi,2022-05-16 12:00:00,45
28,Mississippi,2019-09-23 12:00:00,39
38,North Dakota,2020-03-30 12:00:00,1
20,Kansas,2016-02-08 12:00:00,25
28,Mississippi,2022-11-14 12:00:00,126
50,Vermont,2021-01-18 12:00:00,8
20,Kansas,2016-07-25 12:00:00,37
13,Georgia,2017-07-17 12:00:00,1061
20,Kansas,2023-07-03 12:00:00,24
78,Virgin Islands,2024-04-08 12:00:00,2
28,Mississippi,2016-02-29 12:00:00,30
78,Virgin Islands,2016-02-22 12:00:00,6
28,Mississippi,2018-12-31 12:00:00,38
78,Virgin Islands,2016-11-28 12:00:00,6
78,Virgin Islands,2020-03-09 12:00:00,5
50,Vermont,2020-12-28 12:00:00,5
02,Alaska,2023-10-23 12:00:00,32
78,Virgin Islands,2017-10-16 12:00:00,1
78,Virgin Islands,2021-05-10 12:00:00,5
78,Virgin Islands,2022-04-04 12:00:00,4
20,Kansas,2018-07-30 12:00:00,27
20,Kansas,2016-11-21 12:00:00,59
20,Kansas,2019-06-03 12:00:00,27
20,Kansas,2019-02-04 12:00:00,22
28,Mississippi,2023-09-11 12:00:00,140
28,Mississippi,2021-07-19 12:00:00,31
20,Kansas,2019-09-16 12:00:00,66
04,Arizona,2019-04-29 12:00:00,522
20,Kansas,2017-05-15 12:00:00,69
20,Kansas,2017-01-02 12:00:00,29
78,Virgin Islands,2023-04-17 12:00:00,3
28,Mississippi,2023-08-28 12:00:00,100
78,Virgin Islands,2021-12-27 12:00:00,4
28,Mississippi,2022-07-25 12:00:00,191
20,Kansas,2022-10-10 12:00:00,61
78,Virgin Islands,2019-08-12 12:00:00,2
20,Kansas,2020-08-31 12:00:00,6
28,Mississippi,2021-04-26 12:00:00,42
20,Kansas,2019-11-25 12:00:00,43
28,Mississippi,2022-01-31 12:00:00,53
20,Kansas,2016-04-18 12:00:00,68
20,Kansas,2018-03-19 12:00:00,56
20,Kansas,2020-03-23 12:00:00,2
28,Mississippi,2019-04-08 12:00:00,21
78,Virgin Islands,2018-11-12 12:00:00,6
20,Kansas,2021-07-19 12:00:00,19
78,Virgin Islands,2019-01-07 12:00:00,4
28,Mississippi,2016-04-04 12:00:00,13
28,Mississippi,2020-04-27 12:00:00,1
78,Virgin Islands,2021-04-19 12:00:00,4
20,Kansas,2021-05-31 12:00:00,15
09,Connecticut,2020-06-15 12:00:00,3
28,Mississippi,2023-08-21 12:00:00,42
04,Arizona,2016-02-01 12:00:00,571
20,Kansas,2017-12-11 12:00:00,58
20,Kansas,2023-11-13 12:00:00,62
78,Virgin Islands,2024-01-29 12:00:00,17
28,Mississippi,2019-02-18 12:00:00,98
78,Virgin Islands,2023-07-03 12:00:00,3
30,Montana,2020-04-13 12:00:00,3
78,Virgin Islands,2017-01-09 12:00:00,11
78,Virgin Islands,2018-05-07 12:00:00,3
78,Virgin Islands,2018-05-21 12:00:00,6
10,Delaware,2020-05-11 12:00:00,2
02,Alaska,2018-10-22 12:00:00,29
28,Mississippi,2021-08-30 12:00:00,31
28,Mississippi,2016-04-18 12:00:00,90
20,Kansas,2021-04-05 12:00:00,11
78,Virgin Islands,2018-03-26 12:00:00,7
78,Virgin Islands,2022-09-12 12:00:00,11
78,Virgin Islands,2017-02-20 12:00:00,3
78,Virgin Islands,2022-04-25 12:00:00,2
78,Virgin Islands,2020-03-23 12:00:00,1
10,Delaware,2020-03-30 12:00:00,3
28,Mississippi,2021-04-19 12:00:00,29
20,Kansas,2022-05-23 12:00:00,53
28,Mississippi,2022-05-02 12:00:00,47
28,Mississippi,2022-10-17 12:00:00,110
78,Virgin Islands,2020-09-21 12:00:00,1
28,Mississippi,2021-01-18 12:00:00,50
50,Vermont,2021-02-15 12:00:00,1
78,Virgin Islands,2019-11-04 12:00:00,4
78,Virgin Islands,2024-08-19 12:00:00,1
78,Virgin Islands,2017-07-03 12:00:00,8
78,Virgin Islands,2021-06-07 12:00:00,5
78,Virgin Islands,2023-06-26 12:00:00,4
10,Delaware,2020-04-13 12:00:00,2
78,Virgin Islands,2023-06-05 12:00:00,1
20,Kansas,2016-08-15 12:00:00,80
78,Virgin Islands,2019-06-24 12:00:00,3
78,Virgin Islands,2024-04-29 12:00:00,1
05,Arkansas,2024-12-02 12:00:00,144
10,Delaware,2019-10-28 12:00:00,339
38,North Dakota,2016-08-22 12:00:00,52
09,Connecticut,2021-06-14 12:00:00,73
10,Delaware,2024-12-16 12:00:00,91
10,Delaware,2020-06-29 12:00:00,56
13,Georgia,2016-04-18 12:00:00,550
30,Montana,2016-03-14 12:00:00,43
09,Connecticut,2017-06-26 12:00:00,304
13,Georgia,2023-05-29 12:00:00,400
50,Vermont,2018-08-06 12:00:00,54
02,Alaska,2018-01-15 12:00:00,63
20,Kansas,2020-02-10 12:00:00,79
30,Montana,2017-01-23 12:00:00,37
39,Ohio,2022-06-20 12:00:00,502
13,Georgia,2024-05-27 12:00:00,304
04,Arizona,2023-09-25 12:00:00,2328
02,Alaska,2022-08-08 12:00:00,54
50,Vermont,2018-05-14 12:00:00,37
09,Connecticut,2021-09-27 12:00:00,137
30,Montana,2020-12-14 12:00:00,26
20,Kansas,2023-03-27 12:00:00,54
09,Connecticut,2024-09-02 12:00:00,296
78,Virgin Islands,2024-09-16 12:00:00,3
10,Delaware,2019-11-18 12:00:00,633
04,Arizona,2020-02-17 12:00:00,2856
13,Georgia,2024-11-18 12:00:00,488
48,Texas,2023-11-13 12:00:00,4190
42,Pennsylvania,2020-04-20 12:00:00,18
39,Ohio,2019-07-22 12:00:00,682
04,Arizona,2021-10-25 12:00:00,1330
47,Tennessee,2020-04-13 12:00:00,218
38,North Dakota,2020-11-30 12:00:00,36
10,Delaware,2019-08-12 12:00:00,524
05,Arkansas,2023-04-24 12:00:00,191
13,Georgia,2023-06-12 12:00:00,459
20,Kansas,2022-05-16 12:00:00,36
30,Montana,2019-02-18 12:00:00,41
30,Montana,2022-05-16 12:00:00,40
38,North Dakota,2021-10-25 12:00:00,32
28,Mississippi,2023-12-25 12:00:00,99
30,Montana,2016-05-02 12:00:00,39
13,Georgia,2024-08-26 12:00:00,230
30,Montana,2022-08-29 12:00:00,45
09,Connecticut,2017-10-09 12:00:00,290
13,Georgia,2017-01-16 12:00:00,1013
39,Ohio,2020-03-30 12:00:00,66
05,Arkansas,2024-10-14 12:00:00,204
